row_id,order_id,order_date,ship_date,ship_mode,customer_id,postal_code,product_id,sales,units,gross_profit,cost
4664,US-2023-113061-CHO-NUT-13000,20230422,20281016,Standard Class,113061,65109,CHO-NUT-13000,6.98,2,4.98,2
9091,US-2024-150707-CHO-MIL-31000,20241014,20300411,Standard Class,150707,21044,CHO-MIL-31000,22.75,7,14.77,7.98
2648,US-2022-142041-CHO-TRI-54000,20220607,20271130,Second Class,142041,90036,CHO-TRI-54000,18.75,5,12.25,6.5
2849,US-2022-113404-CHO-TRI-54000,20220716,20280106,Same Day,113404,94122,CHO-TRI-54000,22.5,6,14.7,7.8
2850,US-2022-113404-CHO-NUT-13000,20220716,20280106,Same Day,113404,94122,CHO-NUT-13000,10.47,3,7.47,3
3029,US-2022-139584-CHO-SCR-58000,20220824,20280218,Standard Class,139584,10009,CHO-SCR-58000,7.2,2,5,2.2
3037,US-2022-139584-CHO-TRI-54000,20220824,20280218,Standard Class,139584,10009,CHO-TRI-54000,7.5,2,4.9,2.6
4383,US-2023-158358-CHO-TRI-54000,20230304,20280828,Standard Class,158358,03820,CHO-TRI-54000,7.5,2,4.9,2.6
8389,US-2024-137344-CHO-SCR-58000,20240820,20300210,Same Day,137344,02038,CHO-SCR-58000,10.8,3,7.5,3.3
1776,US-2021-103807-CHO-FUD-51000,20211202,20270601,Standard Class,103807,30328,CHO-FUD-51000,10.8,3,7.2,3.6
1778,US-2021-103807-CHO-MIL-31000,20211202,20270601,Standard Class,103807,30328,CHO-MIL-31000,3.25,1,2.11,1.14
2104,US-2022-109603-CHO-TRI-54000,20220126,20270725,Standard Class,109603,92553,CHO-TRI-54000,30,8,19.6,10.4
2616,US-2022-149748-CHO-MIL-31000,20220531,20271123,Second Class,149748,07501,CHO-MIL-31000,6.5,2,4.22,2.28
2626,US-2022-149748-CHO-TRI-54000,20220531,20271123,Second Class,149748,07501,CHO-TRI-54000,18.75,5,12.25,6.5
2630,US-2022-149748-CHO-TRI-54000,20220531,20271123,Second Class,149748,07501,CHO-TRI-54000,3.75,1,2.45,1.3
5482,US-2023-116764-OTH-KAZ-38000,20230827,20290222,Standard Class,116764,33021,OTH-KAZ-38000,13,4,1,12
5599,US-2023-136595-CHO-MIL-31000,20230905,20290227,First Class,136595,77036,CHO-MIL-31000,9.75,3,6.33,3.42
7543,US-2024-128398-CHO-SCR-58000,20240502,20291026,Second Class,128398,90049,CHO-SCR-58000,14.4,4,10,4.4
8161,US-2024-122035-CHO-NUT-13000,20240720,20300115,Standard Class,122035,57103,CHO-NUT-13000,10.47,3,7.47,3
8164,US-2024-122035-CHO-NUT-13000,20240720,20300115,Standard Class,122035,57103,CHO-NUT-13000,6.98,2,4.98,2
8165,US-2024-122035-CHO-TRI-54000,20240720,20300115,Standard Class,122035,57103,CHO-TRI-54000,18.75,5,12.25,6.5
8166,US-2024-122035-CHO-SCR-58000,20240720,20300115,Standard Class,122035,57103,CHO-SCR-58000,25.2,7,17.5,7.7
8168,US-2024-122035-CHO-SCR-58000,20240720,20300115,Standard Class,122035,57103,CHO-SCR-58000,7.2,2,5,2.2
8171,US-2024-122035-CHO-FUD-51000,20240720,20300115,Standard Class,122035,57103,CHO-FUD-51000,10.8,3,7.2,3.6
9339,US-2024-114258-CHO-MIL-31000,20241105,20300503,Second Class,114258,75081,CHO-MIL-31000,13,4,8.44,4.56
3367,US-2022-148873-CHO-SCR-58000,20221001,20280327,Standard Class,148873,62301,CHO-SCR-58000,14.4,4,10,4.4
3370,US-2022-156566-CHO-NUT-13000,20221001,20280326,First Class,156566,97206,CHO-NUT-13000,6.98,2,4.98,2
3997,US-2022-129042-CHO-TRI-54000,20221212,20280608,Standard Class,129042,21215,CHO-TRI-54000,11.25,3,7.35,3.9
4164,US-2022-119697-CHO-SCR-58000,20221228,20280622,Second Class,119697,19134,CHO-SCR-58000,7.2,2,5,2.2
8258,US-2024-168942-CHO-TRI-54000,20240801,20300126,Second Class,168942,94109,CHO-TRI-54000,11.25,3,7.35,3.9
794,US-2021-127691-CHO-FUD-51000,20210722,20270117,Standard Class,127691,10024,CHO-FUD-51000,7.2,2,4.8,2.4
799,US-2021-127691-CHO-TRI-54000,20210722,20270117,Standard Class,127691,10024,CHO-TRI-54000,7.5,2,4.9,2.6
5386,US-2023-155670-CHO-MIL-31000,20230813,20290206,Second Class,155670,28540,CHO-MIL-31000,26,8,16.88,9.12
5390,US-2023-155670-CHO-NUT-13000,20230813,20290206,Second Class,155670,28540,CHO-NUT-13000,10.47,3,7.47,3
7815,US-2024-149720-CHO-SCR-58000,20240604,20291128,Second Class,149720,75034,CHO-SCR-58000,21.6,6,15,6.6
9464,US-2024-133620-CHO-SCR-58000,20241113,20300511,Standard Class,133620,10009,CHO-SCR-58000,3.6,1,2.5,1.1
2933,US-2022-163237-CHO-TRI-54000,20220807,20280130,Second Class,163237,22153,CHO-TRI-54000,7.5,2,4.9,2.6
2934,US-2022-163237-OTH-GUM-21000,20220807,20280130,Second Class,163237,22153,OTH-GUM-21000,3.75,3,1.95,1.8
3745,US-2022-159499-CHO-NUT-13000,20221121,20280515,Second Class,159499,85023,CHO-NUT-13000,20.94,6,14.94,6
3754,US-2022-159499-OTH-KAZ-38000,20221121,20280515,Second Class,159499,85023,OTH-KAZ-38000,16.25,5,1.25,15
3757,US-2022-159499-CHO-TRI-54000,20221121,20280515,Second Class,159499,85023,CHO-TRI-54000,7.5,2,4.9,2.6
6157,US-2023-161669-CHO-NUT-13000,20231107,20290501,First Class,161669,90036,CHO-NUT-13000,13.96,4,9.96,4
6159,US-2023-161669-CHO-FUD-51000,20231107,20290501,First Class,161669,90036,CHO-FUD-51000,14.4,4,9.6,4.8
6163,US-2023-161669-CHO-SCR-58000,20231107,20290501,First Class,161669,90036,CHO-SCR-58000,7.2,2,5,2.2
8597,US-2024-132437-CHO-NUT-13000,20240908,20300306,Second Class,132437,10024,CHO-NUT-13000,13.96,4,9.96,4
765,US-2021-168158-CHO-FUD-51000,20210719,20270114,Standard Class,168158,59405,CHO-FUD-51000,7.2,2,4.8,2.4
2208,US-2022-146255-CHO-MIL-31000,20220307,20270831,First Class,146255,19711,CHO-MIL-31000,6.5,2,4.22,2.28
2210,US-2022-146255-CHO-MIL-31000,20220307,20270831,First Class,146255,19711,CHO-MIL-31000,9.75,3,6.33,3.42
2211,US-2022-146255-CHO-SCR-58000,20220307,20270831,First Class,146255,19711,CHO-SCR-58000,10.8,3,7.5,3.3
4896,US-2023-152730-CHO-MIL-31000,20230530,20281124,Standard Class,152730,54880,CHO-MIL-31000,16.25,5,10.55,5.7
4899,US-2023-152730-CHO-FUD-51000,20230530,20281124,Standard Class,152730,54880,CHO-FUD-51000,10.8,3,7.2,3.6
4901,US-2023-152730-CHO-NUT-13000,20230530,20281124,Standard Class,152730,54880,CHO-NUT-13000,17.45,5,12.45,5
4902,US-2023-152730-CHO-MIL-31000,20230530,20281124,Standard Class,152730,54880,CHO-MIL-31000,6.5,2,4.22,2.28
4910,US-2023-152730-CHO-TRI-54000,20230530,20281124,Standard Class,152730,54880,CHO-TRI-54000,22.5,6,14.7,7.8
4912,US-2023-152730-CHO-NUT-13000,20230530,20281124,Standard Class,152730,54880,CHO-NUT-13000,24.43,7,17.43,7
4913,US-2023-152730-CHO-TRI-54000,20230530,20281124,Standard Class,152730,54880,CHO-TRI-54000,15,4,9.8,5.2
4918,US-2023-152730-CHO-MIL-31000,20230530,20281124,Standard Class,152730,54880,CHO-MIL-31000,3.25,1,2.11,1.14
5138,US-2023-139997-CHO-MIL-31000,20230701,20281223,First Class,139997,84043,CHO-MIL-31000,16.25,5,10.55,5.7
6784,US-2023-131058-CHO-NUT-13000,20231227,20290622,Standard Class,131058,92704,CHO-NUT-13000,24.43,7,17.43,7
9421,US-2024-134915-CHO-NUT-13000,20241112,20300505,Same Day,134915,85301,CHO-NUT-13000,6.98,2,4.98,2
9433,US-2024-134915-CHO-SCR-58000,20241112,20300505,Same Day,134915,85301,CHO-SCR-58000,18,5,12.5,5.5
9443,US-2024-134915-CHO-TRI-54000,20241112,20300505,Same Day,134915,85301,CHO-TRI-54000,15,4,9.8,5.2
9447,US-2024-134915-CHO-SCR-58000,20241112,20300505,Same Day,134915,85301,CHO-SCR-58000,7.2,2,5,2.2
9448,US-2024-134915-CHO-MIL-31000,20241112,20300505,Same Day,134915,85301,CHO-MIL-31000,6.5,2,4.22,2.28
4079,US-2022-141754-CHO-SCR-58000,20221220,20280616,Standard Class,141754,33142,CHO-SCR-58000,7.2,2,5,2.2
7280,US-2024-162033-CHO-TRI-54000,20240326,20290923,Standard Class,162033,23464,CHO-TRI-54000,7.5,2,4.9,2.6
7284,US-2024-162033-CHO-MIL-31000,20240326,20290923,Standard Class,162033,23464,CHO-MIL-31000,9.75,3,6.33,3.42
8210,US-2024-167549-CHO-MIL-31000,20240725,20300117,First Class,167549,75217,CHO-MIL-31000,19.5,6,12.66,6.84
2610,US-2022-103177-CHO-TRI-54000,20220530,20271122,First Class,103177,10009,CHO-TRI-54000,7.5,2,4.9,2.6
2612,US-2022-103177-CHO-MIL-31000,20220530,20271122,First Class,103177,10009,CHO-MIL-31000,9.75,3,6.33,3.42
2613,US-2022-103177-CHO-FUD-51000,20220530,20271122,First Class,103177,10009,CHO-FUD-51000,10.8,3,7.2,3.6
4931,US-2023-165848-CHO-SCR-58000,20230604,20281124,Same Day,165848,10035,CHO-SCR-58000,3.6,1,2.5,1.1
4934,US-2023-165848-CHO-MIL-31000,20230604,20281124,Same Day,165848,10035,CHO-MIL-31000,13,4,8.44,4.56
4938,US-2023-165848-CHO-MIL-31000,20230604,20281124,Same Day,165848,10035,CHO-MIL-31000,9.75,3,6.33,3.42
4941,US-2023-165848-CHO-NUT-13000,20230604,20281124,Same Day,165848,10035,CHO-NUT-13000,10.47,3,7.47,3
5781,US-2023-126284-CHO-SCR-58000,20230920,20290316,Standard Class,126284,49505,CHO-SCR-58000,18,5,12.5,5.5
7212,US-2024-160087-CHO-MIL-31000,20240318,20290912,Standard Class,160087,75220,CHO-MIL-31000,9.75,3,6.33,3.42
713,US-2021-134278-CHO-SCR-58000,20210706,20261229,First Class,134278,10011,CHO-SCR-58000,3.6,1,2.5,1.1
2234,US-2022-163587-CHO-NUT-13000,20220314,20270908,Standard Class,163587,03820,CHO-NUT-13000,10.47,3,7.47,3
2235,US-2022-163587-CHO-TRI-54000,20220314,20270908,Standard Class,163587,03820,CHO-TRI-54000,15,4,9.8,5.2
2731,US-2022-123330-CHO-MIL-31000,20220621,20271218,Standard Class,123330,32725,CHO-MIL-31000,9.75,3,6.33,3.42
5938,US-2023-113390-CHO-MIL-31000,20231011,20290406,Standard Class,113390,60610,CHO-MIL-31000,9.75,3,6.33,3.42
5939,US-2023-113390-CHO-MIL-31000,20231011,20290406,Standard Class,113390,60610,CHO-MIL-31000,6.5,2,4.22,2.28
5989,US-2023-159856-CHO-TRI-54000,20231018,20290413,Standard Class,159856,85281,CHO-TRI-54000,18.75,5,12.25,6.5
6053,US-2023-140641-CHO-MIL-31000,20231028,20290424,Standard Class,140641,33614,CHO-MIL-31000,16.25,5,10.55,5.7
6128,US-2023-131611-CHO-TRI-54000,20231105,20290501,Standard Class,131611,77036,CHO-TRI-54000,26.25,7,17.15,9.1
6132,US-2023-131611-CHO-SCR-58000,20231105,20290501,Standard Class,131611,77036,CHO-SCR-58000,28.8,8,20,8.8
6134,US-2023-131611-CHO-FUD-51000,20231105,20290501,Standard Class,131611,77036,CHO-FUD-51000,10.8,3,7.2,3.6
6138,US-2023-131611-CHO-TRI-54000,20231105,20290501,Standard Class,131611,77036,CHO-TRI-54000,11.25,3,7.35,3.9
6144,US-2023-131611-CHO-MIL-31000,20231105,20290501,Standard Class,131611,77036,CHO-MIL-31000,16.25,5,10.55,5.7
6401,US-2023-119298-CHO-MIL-31000,20231125,20290520,First Class,119298,72401,CHO-MIL-31000,6.5,2,4.22,2.28
6809,US-2023-165953-CHO-TRI-54000,20231231,20290628,Standard Class,165953,32216,CHO-TRI-54000,11.25,3,7.35,3.9
6813,US-2023-165953-CHO-SCR-58000,20231231,20290628,Standard Class,165953,32216,CHO-SCR-58000,18,5,12.5,5.5
7095,US-2024-111815-CHO-SCR-58000,20240303,20290831,Standard Class,111815,48127,CHO-SCR-58000,3.6,1,2.5,1.1
7101,US-2024-111815-CHO-TRI-54000,20240303,20290831,Standard Class,111815,48127,CHO-TRI-54000,7.5,2,4.9,2.6
8529,US-2024-122637-CHO-TRI-54000,20240903,20300301,Second Class,122637,60653,CHO-TRI-54000,26.25,7,17.15,9.1
9368,US-2024-149888-CHO-SCR-58000,20241107,20300506,Standard Class,149888,19120,CHO-SCR-58000,14.4,4,10,4.4
9376,US-2024-149888-CHO-NUT-13000,20241107,20300506,Standard Class,149888,19120,CHO-NUT-13000,17.45,5,12.45,5
9410,US-2024-157483-CHO-FUD-51000,20241111,20300511,Standard Class,157483,48227,CHO-FUD-51000,25.2,7,16.8,8.4
9432,US-2024-125808-CHO-MIL-31000,20241112,20300508,Second Class,125808,90032,CHO-MIL-31000,6.5,2,4.22,2.28
9691,US-2024-131303-CHO-TRI-54000,20241128,20300525,Standard Class,131303,92037,CHO-TRI-54000,18.75,5,12.25,6.5
9963,US-2024-122770-CHO-TRI-54000,20241213,20300610,Standard Class,122770,94122,CHO-TRI-54000,30,8,19.6,10.4
9964,US-2024-122770-CHO-SCR-58000,20241213,20300610,Standard Class,122770,94122,CHO-SCR-58000,10.8,3,7.5,3.3
9965,US-2024-122770-CHO-TRI-54000,20241213,20300610,Standard Class,122770,94122,CHO-TRI-54000,7.5,2,4.9,2.6
9966,US-2024-122770-CHO-NUT-13000,20241213,20300610,Standard Class,122770,94122,CHO-NUT-13000,20.94,6,14.94,6
10035,US-2024-102099-CHO-SCR-58000,20241218,20300611,First Class,102099,90008,CHO-SCR-58000,10.8,3,7.5,3.3
10039,US-2024-102099-CHO-SCR-58000,20241218,20300611,First Class,102099,90008,CHO-SCR-58000,18,5,12.5,5.5
10041,US-2024-102099-CHO-NUT-13000,20241218,20300611,First Class,102099,90008,CHO-NUT-13000,6.98,2,4.98,2
4088,US-2022-127019-CHO-SCR-58000,20221221,20280616,Standard Class,127019,80906,CHO-SCR-58000,25.2,7,17.5,7.7
5631,US-2023-149223-CHO-NUT-13000,20230906,20290303,Standard Class,149223,55106,CHO-NUT-13000,20.94,6,14.94,6
6115,US-2023-162236-CHO-TRI-54000,20231104,20290428,Second Class,162236,28205,CHO-TRI-54000,37.5,10,24.5,13
6124,US-2023-162236-CHO-MIL-31000,20231104,20290428,Second Class,162236,28205,CHO-MIL-31000,6.5,2,4.22,2.28
6126,US-2023-162236-CHO-FUD-51000,20231104,20290428,Second Class,162236,28205,CHO-FUD-51000,7.2,2,4.8,2.4
1168,US-2021-156433-CHO-TRI-54000,20210920,20270319,Standard Class,156433,94110,CHO-TRI-54000,7.5,2,4.9,2.6
1170,US-2021-156433-CHO-TRI-54000,20210920,20270319,Standard Class,156433,94110,CHO-TRI-54000,15,4,9.8,5.2
2435,US-2022-142433-CHO-FUD-51000,20220420,20271016,Standard Class,142433,77036,CHO-FUD-51000,10.8,3,7.2,3.6
4986,US-2023-127775-CHO-FUD-51000,20230611,20281203,Second Class,127775,10035,CHO-FUD-51000,10.8,3,7.2,3.6
8703,US-2024-163300-CHO-TRI-54000,20240915,20300314,Standard Class,163300,90049,CHO-TRI-54000,11.25,3,7.35,3.9
8716,US-2024-163300-CHO-SCR-58000,20240915,20300314,Standard Class,163300,90049,CHO-SCR-58000,25.2,7,17.5,7.7
9568,US-2024-103499-CHO-FUD-51000,20241120,20300517,Standard Class,103499,38301,CHO-FUD-51000,7.2,2,4.8,2.4
1268,US-2021-108189-OTH-LIC-15000,20211002,20270328,First Class,108189,85281,OTH-LIC-15000,120,6,60,60
1269,US-2021-108189-CHO-NUT-13000,20211002,20270328,First Class,108189,85281,CHO-NUT-13000,6.98,2,4.98,2
1271,US-2021-108189-CHO-MIL-31000,20211002,20270328,First Class,108189,85281,CHO-MIL-31000,6.5,2,4.22,2.28
1272,US-2021-108189-CHO-NUT-13000,20211002,20270328,First Class,108189,85281,CHO-NUT-13000,3.49,1,2.49,1
1273,US-2021-108189-CHO-MIL-31000,20211002,20270328,First Class,108189,85281,CHO-MIL-31000,9.75,3,6.33,3.42
1274,US-2021-108189-CHO-TRI-54000,20211002,20270328,First Class,108189,85281,CHO-TRI-54000,7.5,2,4.9,2.6
2173,US-2022-104129-OTH-KAZ-38000,20220227,20270823,Standard Class,104129,02908,OTH-KAZ-38000,22.75,7,1.75,21
2177,US-2022-104129-CHO-MIL-31000,20220227,20270823,Standard Class,104129,02908,CHO-MIL-31000,6.5,2,4.22,2.28
4561,US-2023-154998-CHO-TRI-54000,20230407,20280929,First Class,154998,08701,CHO-TRI-54000,7.5,2,4.9,2.6
5207,US-2023-136924-OTH-LIC-15000,20230714,20290106,First Class,136924,85705,OTH-LIC-15000,160,8,80,80
5878,US-2023-108056-CHO-NUT-13000,20230929,20290325,Standard Class,108056,97477,CHO-NUT-13000,10.47,3,7.47,3
6703,US-2023-134936-CHO-FUD-51000,20231219,20290616,Standard Class,134936,85705,CHO-FUD-51000,21.6,6,14.4,7.2
6705,US-2023-134936-CHO-MIL-31000,20231219,20290616,Standard Class,134936,85705,CHO-MIL-31000,19.5,6,12.66,6.84
6708,US-2023-134936-CHO-TRI-54000,20231219,20290616,Standard Class,134936,85705,CHO-TRI-54000,7.5,2,4.9,2.6
7068,US-2024-127397-CHO-MIL-31000,20240224,20290820,Standard Class,127397,19134,CHO-MIL-31000,16.25,5,10.55,5.7
7069,US-2024-127397-CHO-TRI-54000,20240224,20290820,Standard Class,127397,19134,CHO-TRI-54000,18.75,5,12.25,6.5
8787,US-2024-139619-OTH-GUM-21000,20240919,20300316,Standard Class,139619,32935,OTH-GUM-21000,2.5,2,1.3,1.2
9758,US-2024-157469-CHO-TRI-54000,20241202,20300530,Standard Class,157469,44107,CHO-TRI-54000,33.75,9,22.05,11.7
9778,US-2024-157469-CHO-SCR-58000,20241202,20300530,Standard Class,157469,44107,CHO-SCR-58000,7.2,2,5,2.2
1152,US-2021-156601-CHO-SCR-58000,20210919,20270317,Standard Class,156601,90805,CHO-SCR-58000,7.2,2,5,2.2
2138,US-2022-135391-CHO-NUT-13000,20220209,20270804,Second Class,135391,78207,CHO-NUT-13000,6.98,2,4.98,2
2139,US-2022-135391-CHO-TRI-54000,20220209,20270804,Second Class,135391,78207,CHO-TRI-54000,15,4,9.8,5.2
2771,US-2022-140718-CHO-SCR-58000,20220702,20271225,First Class,140718,27604,CHO-SCR-58000,36,10,25,11
2773,US-2022-140718-CHO-SCR-58000,20220702,20271225,First Class,140718,27604,CHO-SCR-58000,7.2,2,5,2.2
2781,US-2022-140718-CHO-NUT-13000,20220702,20271225,First Class,140718,27604,CHO-NUT-13000,3.49,1,2.49,1
3138,US-2022-108672-CHO-MIL-31000,20220910,20280308,Standard Class,108672,90032,CHO-MIL-31000,19.5,6,12.66,6.84
3509,US-2022-131359-OTH-KAZ-38000,20221030,20280424,Second Class,131359,80219,OTH-KAZ-38000,13,4,1,12
3511,US-2022-131359-CHO-SCR-58000,20221030,20280424,Second Class,131359,80219,CHO-SCR-58000,3.6,1,2.5,1.1
3512,US-2022-131359-OTH-GUM-21000,20221030,20280424,Second Class,131359,80219,OTH-GUM-21000,2.5,2,1.3,1.2
3515,US-2022-131359-CHO-SCR-58000,20221030,20280424,Second Class,131359,80219,CHO-SCR-58000,18,5,12.5,5.5
6316,US-2023-113845-CHO-NUT-13000,20231120,20290517,Standard Class,113845,32839,CHO-NUT-13000,6.98,2,4.98,2
6331,US-2023-113845-CHO-FUD-51000,20231120,20290517,Standard Class,113845,32839,CHO-FUD-51000,18,5,12,6
6335,US-2023-113845-CHO-NUT-13000,20231120,20290517,Standard Class,113845,32839,CHO-NUT-13000,13.96,4,9.96,4
8876,US-2024-122364-OTH-GUM-21000,20240924,20300322,Standard Class,122364,90008,OTH-GUM-21000,3.75,3,1.95,1.8
8879,US-2024-122364-CHO-NUT-13000,20240924,20300322,Standard Class,122364,90008,CHO-NUT-13000,10.47,3,7.47,3
2684,US-2022-104059-CHO-MIL-31000,20220613,20271206,Second Class,104059,45503,CHO-MIL-31000,3.25,1,2.11,1.14
3241,US-2022-149517-CHO-TRI-54000,20220919,20280315,Standard Class,149517,95823,CHO-TRI-54000,11.25,3,7.35,3.9
3963,US-2022-115693-CHO-FUD-51000,20221210,20280606,Standard Class,115693,90032,CHO-FUD-51000,7.2,2,4.8,2.4
5985,US-2023-147256-CHO-MIL-31000,20231017,20290412,Second Class,147256,65203,CHO-MIL-31000,22.75,7,14.77,7.98
5988,US-2023-147256-CHO-NUT-13000,20231017,20290412,Second Class,147256,65203,CHO-NUT-13000,10.47,3,7.47,3
7119,US-2024-167640-CHO-SCR-58000,20240306,20290831,Standard Class,167640,94109,CHO-SCR-58000,21.6,6,15,6.6
7122,US-2024-167640-CHO-SCR-58000,20240306,20290831,Standard Class,167640,94109,CHO-SCR-58000,14.4,4,10,4.4
7123,US-2024-167640-CHO-TRI-54000,20240306,20290831,Standard Class,167640,94109,CHO-TRI-54000,26.25,7,17.15,9.1
7126,US-2024-167640-CHO-TRI-54000,20240306,20290831,Standard Class,167640,94109,CHO-TRI-54000,7.5,2,4.9,2.6
8598,US-2024-144456-CHO-FUD-51000,20240908,20300302,First Class,144456,33012,CHO-FUD-51000,18,5,12,6
8603,US-2024-144456-CHO-SCR-58000,20240908,20300302,First Class,144456,33012,CHO-SCR-58000,10.8,3,7.5,3.3
9150,US-2024-117422-CHO-MIL-31000,20241021,20300417,Standard Class,117422,44107,CHO-MIL-31000,6.5,2,4.22,2.28
9154,US-2024-117422-CHO-TRI-54000,20241021,20300417,Standard Class,117422,44107,CHO-TRI-54000,15,4,9.8,5.2
9157,US-2024-117422-CHO-FUD-51000,20241021,20300417,Standard Class,117422,44107,CHO-FUD-51000,3.6,1,2.4,1.2
1313,US-2021-134054-OTH-GUM-21000,20211010,20270402,Same Day,134054,87105,OTH-GUM-21000,8.75,7,4.55,4.2
2215,US-2022-107741-CHO-MIL-31000,20220308,20270831,First Class,107741,81001,CHO-MIL-31000,3.25,1,2.11,1.14
2316,US-2022-121405-CHO-NUT-13000,20220330,20270925,Standard Class,121405,60610,CHO-NUT-13000,17.45,5,12.45,5
2317,US-2022-121405-CHO-TRI-54000,20220330,20270925,Standard Class,121405,60610,CHO-TRI-54000,18.75,5,12.25,6.5
2553,US-2022-138492-CHO-TRI-54000,20220515,20271112,Standard Class,138492,19140,CHO-TRI-54000,7.5,2,4.9,2.6
4461,US-2023-138968-CHO-FUD-51000,20230315,20280905,First Class,138968,94110,CHO-FUD-51000,14.4,4,9.6,4.8
4463,US-2023-138968-CHO-NUT-13000,20230315,20280905,First Class,138968,94110,CHO-NUT-13000,6.98,2,4.98,2
6995,US-2024-107517-CHO-TRI-54000,20240205,20290801,Standard Class,107517,90503,CHO-TRI-54000,18.75,5,12.25,6.5
6998,US-2024-107517-CHO-NUT-13000,20240205,20290801,Standard Class,107517,90503,CHO-NUT-13000,17.45,5,12.45,5
8010,US-2024-126081-CHO-SCR-58000,20240629,20291225,Standard Class,126081,75150,CHO-SCR-58000,3.6,1,2.5,1.1
506,US-2021-152443-CHO-FUD-51000,20210521,20261116,Standard Class,152443,01841,CHO-FUD-51000,21.6,6,14.4,7.2
509,US-2021-152443-CHO-MIL-31000,20210521,20261116,Standard Class,152443,01841,CHO-MIL-31000,22.75,7,14.77,7.98
513,US-2021-152443-CHO-MIL-31000,20210521,20261116,Standard Class,152443,01841,CHO-MIL-31000,9.75,3,6.33,3.42
1611,US-2021-101833-CHO-FUD-51000,20211117,20270515,Second Class,101833,10024,CHO-FUD-51000,10.8,3,7.2,3.6
8104,US-2024-127460-CHO-TRI-54000,20240710,20300104,Standard Class,127460,60505,CHO-TRI-54000,22.5,6,14.7,7.8
8783,US-2024-160801-CHO-NUT-13000,20240919,20300312,Same Day,160801,19120,CHO-NUT-13000,10.47,3,7.47,3
8974,US-2024-101308-OTH-LIC-15000,20241002,20300330,Standard Class,101308,98105,OTH-LIC-15000,60,3,30,30
8981,US-2024-101308-CHO-MIL-31000,20241002,20300330,Standard Class,101308,98105,CHO-MIL-31000,6.5,2,4.22,2.28
9097,US-2024-106033-SUG-SWE-91000,20241015,20300410,Second Class,106033,94110,SUG-SWE-91000,6,4,2.8,3.2
9660,US-2024-155607-CHO-SCR-58000,20241126,20300523,Standard Class,155607,10009,CHO-SCR-58000,25.2,7,17.5,7.7
9665,US-2024-155607-CHO-FUD-51000,20241126,20300523,Standard Class,155607,10009,CHO-FUD-51000,14.4,4,9.6,4.8
328,US-2021-153808-CHO-MIL-31000,20210406,20261001,Second Class,153808,90004,CHO-MIL-31000,9.75,3,6.33,3.42
329,US-2021-153808-CHO-TRI-54000,20210406,20261001,Second Class,153808,90004,CHO-TRI-54000,7.5,2,4.9,2.6
335,US-2021-153808-CHO-SCR-58000,20210406,20261001,Second Class,153808,90004,CHO-SCR-58000,10.8,3,7.5,3.3
1390,US-2021-100916-CHO-SCR-58000,20211021,20270418,Standard Class,100916,23602,CHO-SCR-58000,14.4,4,10,4.4
1392,US-2021-100916-CHO-SCR-58000,20211021,20270418,Standard Class,100916,23602,CHO-SCR-58000,3.6,1,2.5,1.1
1394,US-2021-100916-CHO-SCR-58000,20211021,20270418,Standard Class,100916,23602,CHO-SCR-58000,18,5,12.5,5.5
5762,US-2023-168557-CHO-MIL-31000,20230919,20290315,Standard Class,168557,94122,CHO-MIL-31000,6.5,2,4.22,2.28
6237,US-2023-152170-CHO-NUT-13000,20231112,20290507,Second Class,152170,46350,CHO-NUT-13000,24.43,7,17.43,7
6238,US-2023-152170-CHO-SCR-58000,20231112,20290507,Second Class,152170,46350,CHO-SCR-58000,7.2,2,5,2.2
6241,US-2023-152170-CHO-FUD-51000,20231112,20290507,Second Class,152170,46350,CHO-FUD-51000,28.8,8,19.2,9.6
7175,US-2024-162474-CHO-MIL-31000,20240313,20290906,First Class,162474,60505,CHO-MIL-31000,3.25,1,2.11,1.14
